Class ID,Preferred_Label
HP:0012751,Abnormal_basal_ganglia_MRI_signal_intensity
HP:0012752,Focal_T2_hypointense_basal_ganglia_lesion
HP:0012753,T2_hypointense_basal_ganglia
HP:0012754,CNS_hypermyelination
HP:0012755,Enlarged_brainstem
HP:0012756,CSF_polymorphonuclear_pleocytosis
HP:0012757,Abnormal_neuron_morphology
HP:0012758,Neurodevelopmental_delay
HP:0012759,Neurodevelopmental_abnormality
HP:0012760,Reduced_social_reciprocity
HP:0012761,Absent_mastoid
HP:0012762,Cerebral_white_matter_atrophy
HP:0012763,Paroxysmal_dyspnea
HP:0012764,Orthopnea
HP:0012765,Widened_cerebellar_subarachnoid_space
HP:0012766,Widened_cerebral_subarachnoid_space
HP:0012767,Abnormal_placental_size
HP:0012768,Neonatal_asphyxia
HP:0012769,Abnormal_arm_span
HP:0012770,Reduced_arm_span
HP:0012771,Increased_arm_span
HP:0012772,Abnormal_upper_to_lower_segment_ratio
HP:0012773,Reduced_upper_to_lower_segment_ratio
HP:0012774,Increased_upper_to_lower_segment_ratio
HP:0012775,Stellate_iris
HP:0012776,Abnormal_ciliary_body_morphology
HP:0012777,Retinal_neoplasm
HP:0012778,Retinal_astrocytic_hamartoma
HP:0012779,Transient_hearing_impairment
HP:0012780,Neoplasm_of_the_ear
HP:0012781,Mid_frequency_hearing_loss
HP:0012782,Perilobar_nephrogenic_rest
HP:0012783,Intralobar_nephrogenic_rest
HP:0012784,Perinephritis
HP:0012785,Flexion_contracture_of_finger
HP:0012786,Recurrent_cystitis
HP:0012787,Recurrent_pyelonephritis
HP:0012788,Reticulate_pigmentation_of_oral_mucosa
HP:0012789,Hypoplasia_of_the_calcaneus
HP:0012790,Abnormal_intramembranous_ossification
HP:0012791,Abnormal_humeral_ossification
HP:0012792,Absent_ossification_of_thoracic_vertebral_bodies
HP:0012793,Kinked_brainstem
HP:0012794,Periventricular_white_matter_hypodensities
HP:0012795,Abnormal_optic_disc_morphology
HP:0012796,Increased_cup_to_disc_ratio
HP:0012797,Lymphatic_vessel_neoplasm
HP:0012798,Pulmonary_lymphangiomyomatosis
HP:0012799,Unilateral_facial_palsy
HP:0012800,Accessory_cranial_suture
HP:0012801,Narrow_jaw
HP:0012802,Broad_jaw
HP:0012803,Anisometropia
HP:0012804,Corneal_ulceration
HP:0012805,Iris_transillumination_defect
HP:0012806,Proboscis
HP:0012807,High_insertion_of_columella
HP:0012808,Abnormal_nasal_base_norphology
HP:0012809,Narrow_nasal_base
HP:0012810,Wide_nasal_base
HP:0012811,Wide_nasal_ridge
HP:0012812,Fullness_of_paranasal_tissue
HP:0012813,Unilateral_breast_hypoplasia
HP:0012814,Bilateral_breast_hypoplasia
HP:0012815,Hypoplastic_female_external_genitalia
HP:0012816,Right_ventricular_noncompaction_cardiomyopathy
HP:0012817,Noncompaction_cardiomyopathy
HP:0012818,Biventricular_noncompaction_cardiomyopathy
HP:0012819,Myocarditis
HP:0012820,Bilateral_vocal_cord_paralysis
HP:0012821,Unilateral_vocal_cord_paresis
HP:0012822,Bilateral_vocal_cord_paresis
HP:0012823,Clinical_modifier
HP:0012824,Severity
HP:0012825,Mild
HP:0012826,Moderate
HP:0012827,Borderline
HP:0012828,Severe
HP:0012829,Profound
HP:0012830,Position
HP:0012831,Laterality
HP:0012832,Bilateral
HP:0012833,Unilateral
HP:0012834,Right
HP:0012835,Left
HP:0012836,Spatial_pattern
HP:0012837,Generalized
HP:0012838,Localized
HP:0012839,Distal
HP:0012840,Proximal
HP:0012841,Retinal_vascular_tortuosity
HP:0012842,Skin_appendage_neoplasm
HP:0012843,Hair_follicle_neoplasm
HP:0012844,Trichilemmoma
HP:0012845,Single_trichilemmoma
HP:0012846,Multiple_trichilemmomata
HP:0012847,Epilepsia_partialis_continua
HP:0012848,Small_intestinal_stenosis
HP:0012849,Small_intestinal_bleeding
HP:0012850,Small_intestinal_dysmotility
HP:0012851,Colonic_stenosis
HP:0012852,Hepatic_bridging_fibrosis
HP:0012853,Scrotal_hypospadias
HP:0012854,Midshaft_hypospadias
HP:0012855,Scrotal_hyperpigmentation
HP:0012856,Abnormal_scrotal_rugation
HP:0012857,Increased_scrotal_rugation
HP:0012858,Decreased_scrotal_rugation
HP:0012859,Esophageal_leukoplakia
HP:0012860,Testicular_fibrosis
HP:0012861,Ovotestis
HP:0012862,Abnormal_germ_cell_morphology
HP:0012863,Abnormal_male_germ_cell_morphology
HP:0012864,Abnormal_sperm_morphology
HP:0012865,Abnormal_sperm_head_morphology
HP:0012866,Abnormal_sperm_neck_morphology
HP:0012867,Abnormal_sperm_mid_piece_morphology
HP:0012868,Abnormal_sperm_tail_morphology
HP:0012869,Acephalic_spermatozoa
HP:0012870,Vanishing_testis
HP:0012871,Varicocele
HP:0012872,Abnormal_vas_deferens_morphology
HP:0012873,Absent_vas_deferens
HP:0012874,Abnormal_male_reproductive_system_physiology
HP:0012875,Abnormal_ejaculation
HP:0012876,Premature_ejaculation
HP:0012877,Retrograde_ejaculation
HP:0012878,Retarded_ejaculation
HP:0012879,Anejaculation
HP:0012880,Abnormal_labia_minora_morphology
HP:0012881,Abnormal_labia_majora_morphology
HP:0012882,Hyperplastic_labia_majora
HP:0012883,Fallopian_tube_cyst
HP:0012884,Fallopian_tube_torsion
HP:0012885,Fallopian_tube_duplication
HP:0012886,Hemorrhagic_ovarian_cyst
HP:0012887,Ovarian_serous_cystadenoma
HP:0012888,Abnormal_uterine_cervix_morphology
HP:0012889,Cervical_endometriosis
HP:0012890,Posteriorly_placed_anus
HP:0012891,High_posterior_hairline
HP:0012892,Facial_muscle_hypertrophy
HP:0012893,Neck_muscle_hypertrophy
HP:0012894,Paraspinal_muscle_hypertrophy
HP:0012895,Scapular_muscle_hypertrophy
HP:0012896,Abnormal_motor_evoked_potentials
HP:0012897,Abnormal_upper_limb_motor_evoked_potentials
HP:0012898,Abnormal_lower_limb_motor_evoked_potentials
HP:0012899,Handgrip_myotonia
HP:0012900,Myotonia_of_the_face
HP:0012901,Myotonia_of_the_jaw
HP:0012902,Myotonia_of_the_lower_limb
HP:0012903,Myotonia_of_the_upper_limb
HP:0012904,Cold_sensitive_myotonia
HP:0012905,Euryblepharon
HP:0020006,Ciliary_body_coloboma
HP:0020034,Diffuse
HP:0020035,Lower_limb_dysmetria
HP:0020036,Upper_limb_dysmetria
HP:0020037,Astasia
HP:0020038,Vertebrobasilar_dolichoectasia
HP:0020041,Double_elevator_palsy
HP:0020042,Double_depressor_palsy
HP:0020043,Vertical_incomitant_strabismus
HP:0020044,Horizontal_incomitant_strabismus
HP:0020045,Esodeviation
HP:0020046,Accommodative_esotropia
HP:0020047,Abnormal_myeloid_cell_morphology
HP:0020048,Reduced_bone_marrow_pro_B_cell_count
HP:0020049,Exodeviation
HP:0020050,Anti_granulocyte_macrophage_colony_stimulating_factor_antibody_positivity
HP:0020054,Abnormal_erythrocyte_physiology
HP:0020058,Abnormal_red_blood_cell_count
HP:0020059,Increased_red_blood_cell_count
HP:0020060,Decreased_red_blood_cell_count
HP:0020061,Abnormal_hemoglobin_concentration
HP:0020062,Decreased_hemoglobin_concentration
HP:0020063,Increased_hemoglobin_concentration
HP:0020064,Abnormal_eosinophil_count
HP:0020071,Viremia
HP:0020072,Persistent_EBV_viremia
HP:0020073,Hypopigmented_macule
HP:0020074,Crystalluria
HP:0020075,Leucine_crystalluria
HP:0020076,Wrist_ganglion
HP:0020077,Carnitinuria
HP:0020078,Alaninuria
HP:0020079,Beta_alaninuria
HP:0020080,Erythrocyte_inclusion_bodies
HP:0020081,Pappenheimer_bodies
HP:0020082,Heinz_bodies
HP:0020083,Furuncle
HP:0020084,Carbuncle
HP:0020085,Infection_following_live_vaccination
HP:0020086,BCGitis
HP:0020087,BCGosis
HP:0020088,Post_vaccination_measles
HP:0020089,Post_vaccination_rubella
HP:0020090,Post_vaccination_polio
HP:0020091,Post_vaccination_rotavirus_infection
HP:0020093,Recurrent_deep_organ_abscess_formation
HP:0020095,Prolonged_need_of_intravenous_antibiotic_therapy
HP:0020096,Recurrent_streptococcal_infections
HP:0020097,Infection_due_to_encapsulated_bacteria
HP:0020098,obsolete_Herpes_encephalitis
HP:0020099,Severe_norovirus_infection
HP:0020100,Unusual_fungal_infection
HP:0020101,Invasive_fungal_infection
HP:0020102,Pneumocystis_jirovecii_pneumonia
HP:0020103,Invasive_pulmonary_aspergillosis
HP:0020104,Unusual_protozoan_infection
HP:0020105,Severe_toxoplasmosis
HP:0020106,Severe_giardiasis
HP:0020107,Unusual_helminthic_infection
HP:0020108,Unusual_parasitic_infection
HP:0020110,Bone_fracture
HP:0020111,Abnormal_CD4+CD25+_regulatory_T_cell_proportion
HP:0020112,Increased_proportion_of_CD4+CD25+_regulatory_T_cells
HP:0020113,Decreased_proportion_of_CD4+CD25+_regulatory_T_cells
HP:0020114,Persistent_human_papillomavirus_infection
HP:0020117,Hypoplastic_dermoepidermal_hemidesmosomes
HP:0020118,Radial_artery_aplasia
HP:0020119,Abnormal_retinal_nerve_fiber_layer_morphology
HP:0020120,Retinal_nerve_fiber_edema
HP:0020121,Conception_by_assisted_reproductive_technology
HP:0020122,Bite_cells
HP:0020123,Tympanosclerosis
HP:0020125,Spontaneous_conjunctival_filtering_bleb
HP:0020126,Prostate_mass
HP:0020127,Periarticular_soft_tissue_mass
HP:0020128,Aplasia_of_the_olfactory_tract
HP:0020129,Abnormal_urine_protein_level
HP:0020130,Increased_urinary_neutrophil_gelatinase_associated_lipocalin
HP:0020131,Abnormal_tubular_basement_membrane_morphology
HP:0020132,Thickening_of_the_tubular_basement_membrane
HP:0020133,Podocyte_hypertrophy
HP:0020134,Increased_urine_neutrophil_count
HP:0020135,Myofibromatosis
HP:0020136,Anticardiolipin_IgG_antibody_positivity
HP:0020137,Anticardiolipin_IgM_antibody_positivity
HP:0020138,History_of_recent_animal_bite
HP:0020139,History_of_recent_insect_bite
HP:0020140,History_of_recent_tick_bite
HP:0020141,Blood_pressure_substantially_higher_in_legs_than_arms
HP:0020142,Blood_pressure_substantially_higher_in_arms_than_legs
HP:0020143,Tracheal_duplication_cyst
HP:0020144,Calcium_phosphate_crystalluria
HP:0020145,Calcium_oxalate_crystalluria
HP:0020146,Calcium_carbonate_crystalluria
HP:0020147,2_Methylbutyryl_glycinuria
HP:0020148,Increased_circulating_mead_acid_level
HP:0020149,Elevated_circulating_succinate
HP:0020150,Elevated_urinary_uromodulin
HP:0020151,Anti_dsDNA_antibody_positivity
HP:0020152,Distal_joint_laxity
HP:0020153,Positive_blood_13_beta_glucan_test
HP:0020154,Nevus_comedonicus
HP:0020155,Abnormal_oocyte_morphology
HP:0020156,Abnormal_zona_pellucida_morphology
HP:0020157,Thin_zona_pellucida
HP:0020158,Increased_circulating_adrenic_acid_concentration
HP:0020159,Reduced_response_to_gonadotropin_releasing_hormone_stimulation_test
HP:0020160,GM1_ganglioside_accumulation
HP:0020161,Branch_retinal_artery_occlusion
HP:0020163,Cilioretinal_artery_occlusion
HP:0020164,Ophthalmic_artery_occlusion
HP:0020165,Branch_retinal_vein_occlusion
HP:0020166,Central_retinal_vein_occlusion
HP:0020167,Hemiretinal_vein_occlusion
HP:0020169,Abnormal_drug_response
HP:0020170,Increased_blood_drug_concentration
HP:0020171,Decreased_blood_drug_concentration
HP:0020172,Adverse_drug_response
HP:0020173,Reduced_drug_efficacy
HP:0020174,Refractory_drug_response
HP:0020175,Reduced_cholinesterase_level
HP:0020176,Cholesterol_crystalluria
HP:0020177,Abnormal_proportion_of_CD8_positive_alpha_beta_TEMRA_T_cells
HP:0020178,Abnormal_dendritic_cell_count
HP:0020179,Abnormal_circulating_haptoglobin_concentration
HP:0020180,Elevated_haptoglobin_level
HP:0020181,Reduced_haptoglobin_level
HP:0020182,Abnormal_circulating_A_type_atrial_natriuretic_peptide_concentration
HP:0020183,Increased_circulating_A_type_natriuretic_peptide_concentration
HP:0020184,Decreased_circulating_A_type_natriuretic_peptide_concentration
HP:0020185,Superior_cerebellar_dysplasia
HP:0020186,Multilobulated_spleen
HP:0020187,Thick_pachygyria
HP:0020188,Anterior_predominant_pachygyria_with_5_10_mm_cortical_thickness
HP:0020189,Posterior_predominant_thick_cortex_pachygyria
HP:0020190,Perisylvian_predominant_thick_cortex_pachygyria
HP:0020191,Anterior_predominant_thick_cortex_pachygyria
HP:0020192,Pachygyria_with_5_10_mm_cortical_thickness
HP:0020193,Prolonged_reptilase_time
HP:0020194,IgA_heavy_chain_paraproteinemia
HP:0020195,IgG_heavy_chain_paraproteinemia
HP:0020196,IgM_heavy_chain_paraproteinemia
HP:0020197,Increased_circulating_arachidonic_acid_concentration
HP:0020198,Abnormal_circulating_18_hydroxycorticosterone_level
HP:0020199,Decreased_circulating_18_hydroxycortisone_level
HP:0020200,Increased_circulating_18_hydroxycortisone_level
HP:0020201,Abnormal_sarcomere_morphology
HP:0020202,Abnormal_Z_disc_morphology
HP:0020203,Z_band_streaming
HP:0020204,Tubulointerstitial_bacterial_infiltration
HP:0020205,Tubulointerstitial_fungal_infiltration
HP:0020206,Simple_ear
HP:0020207,Reflex_seizure
HP:0020208,Eating_induced_seizure
HP:0020209,Hot_water_induced_seizure
HP:0020210,Praxis_induced_seizure
HP:0020211,Proprioceptive_induced_seizure
HP:0020212,Reading_induced_seizure
HP:0020213,Somatosensory_induced_seizure
HP:0020214,Startle_induced_seizure
HP:0020215,Thinking_induced_seizure
HP:0020216,Visually_induced_seizure
HP:0020217,Focal_aware_motor_seizure
HP:0020218,Focal_aware_atonic_seizure
HP:0020219,Motor_seizure
HP:0020220,Focal_atonic_seizure
HP:0020221,Clonic_seizure
HP:0020222,Hypohomocysteinemia
HP:0020223,Dermal_sinus_tract
HP:0025004,Hallux_rigidus
HP:0025005,Thickening_of_glomerular_capillary_wall
HP:0025006,Abnormal_glomerular_capillary_morphology
HP:0025007,Ectopic_fovea
HP:0025008,Tracheal_tug_on_inspiration
HP:0025009,Forward_slanting_upper_incisors
HP:0025010,Foveal_atrophy
HP:0025011,Pyriform_aperture_stenosis
HP:0025012,Status_cribrosum
HP:0025013,Decerebrate_rigidity
HP:0025014,Subcutaneous_spheroids
HP:0025015,Abnormal_vascular_morphology
HP:0025016,Abnormal_capillary_morphology
HP:0025017,Capillary_fragility
HP:0025018,Abnormal_capillary_physiology
HP:0025019,Arterial_rupture
HP:0025020,Elevated_prostate_specific_antigen_level
HP:0025021,Abnormal_erythrocyte_sedimentation_rate
HP:0025022,Decreased_erythrocyte_sedimentation_rate
HP:0025023,Rectal_atresia
HP:0025024,Megarectum
HP:0025025,Rectovestibular_fistula
HP:0025026,H_type_rectovestibular_fistula
HP:0025027,Osteoma_cutis
HP:0025028,Abnormality_of_enteric_nervous_system_morphology
HP:0025029,Abnormality_of_enteric_neuron_morphology
HP:0025030,Enteric_neuronal_degeneration
HP:0025031,Abnormality_of_the_digestive_system
HP:0025032,Abnormality_of_digestive_system_physiology
HP:0025033,Abnormality_of_digestive_system_morphology
HP:0025034,Abnormal_morphology_of_erythroid_progenitor_cell
HP:0025035,Abnormal_proerythroblast_morphology
HP:0025037,Hypothalamic_gliosis
HP:0025038,Intratesticular_abscess
HP:0025039,Basal_ganglia_edema
HP:0025040,Thalamic_edema
HP:0025041,Thalamic_calcification
HP:0025042,Abnormality_of_mesenteric_lymph_nodes
HP:0025043,Enlarged_mesenteric_lymph_node
HP:0025044,Lung_abscess
HP:0025045,Abnormal_brain_lactate_level_by_MRS
HP:0025046,Reduced_brain_lactate_level_by_MRS
HP:0025047,Abnormal_brain_choline_level_by_MRS
HP:0025048,Reduced_brain_choline_level_by_MRS
HP:0025049,Abnormal_brain_creatine_level_by_MRS
HP:0025050,Elevated_brain_creatine_level_by_MRS
HP:0025051,Reduced_brain_creatine_level_by_MRS
HP:0025052,Abnormal_brain_N_acetyl_aspartate_level_by_MRS
HP:0025053,Elevated_brain_N_acetyl_aspartate_level_by_MRS
HP:0025057,Abnormality_of_olfactory_lobe_morphology
HP:0025058,Hypothalamic_atrophy
HP:0025059,Splenic_abscess
HP:0025060,Multifocal_splenic_abscess
HP:0025061,Unifocal_splenic_abscess
HP:0025062,Geophagia
HP:0025063,Scaphoid_abdomen
HP:0025064,Thalamic_hemorrhage
HP:0025065,Abnormal_mean_corpuscular_volume
HP:0025066,Decreased_mean_corpuscular_volume
HP:0025068,Incomitant_strabismus
HP:0025069,Concomitant_strabismus
HP:0025070,Abnormal_U_wave
HP:0025071,U_wave_inversion
HP:0025072,Prominent_U_wave
HP:0025073,Exercise_induced_U_wave_inversion
HP:0025074,Abnormal_QRS_complex
HP:0025075,Increased_QRS_voltage
HP:0025076,Abnormal_QRS_voltage
HP:0025077,Decreased_QRS_voltage
HP:0025078,Electrical_alternans
HP:0025079,Pancreatic_abscess
HP:0025080,Orthokeratotic_hyperkeratosis
HP:0025081,Darier_s_sign
HP:0025082,Abnormal_cutaneous_elastic_fiber_morphology
HP:0025083,Elevated_dermal_desmosine_content
HP:0025084,Folliculitis
HP:0025085,Bloody_diarrhea
HP:0025086,Bloody_mucoid_diarrhea
HP:0025087,Delayed_recoil_upon_stretching_of_skin
HP:0025088,Onychomadesis
HP:0025089,Feculent_vomiting
HP:0025090,Abnormal_large_intestinal_mucosa_morphology
HP:0025092,Epidermal_acanthosis
HP:0025093,Peripapillary_exudate
HP:0025094,Disciform_macular_scar
HP:0025095,Sneeze
HP:0025096,Paroxysmal_sneezing
HP:0025097,Eyelid_myoclonus
HP:0025098,Dysgenesis_of_the_hypothalamus
HP:0025099,Dysgenesis_of_the_thalamus
HP:0025100,Abnormal_hippocampus_morphology
HP:0025101,Dysgenesis_of_the_hippocampus
HP:0025102,Dysgenesis_of_the_basal_ganglia
HP:0025103,Umbilicated_nodule
HP:0025104,Capillary_malformation
HP:0025105,Nevus_anemicus
HP:0025106,Nevus_roseus
HP:0025107,Cutis_marmorata_telangiectatica_congenita
HP:0025108,Angioma_serpentinum
HP:0025109,Reduced_red_cell_pyruvate_kinase_level
HP:0025110,Placoid_macular_lesion
HP:0025112,Auditory_sensitivity
HP:0025113,Misophonia
HP:0025114,Hypergranulosis
HP:0025115,Civatte_bodies
HP:0025116,Fetal_distress
HP:0025117,Rete_ridge_flattening
HP:0025118,Lip_discoloration
HP:0025119,Violet_lip_discoloration
HP:0025121,obsolete_Simple_partial_occipital_seizures
HP:0025122,Sawtooth_acanthosis
HP:0025123,White_streaks_specks_on_enamel.
HP:0025124,Fragile_teeth
HP:0025125,White_lesion_of_the_oral_mucosa
HP:0025126,Oral_hairy_leukoplakia
HP:0025127,Actinic_keratosis
HP:0025128,Reduced_intraabdominal_adipose_tissue
HP:0025129,Abnormal_small_intestinal_mucosa_morphology
HP:0025130,Decreased_small_intestinal_mucosa_lactase_level
HP:0025131,Finger_swelling
HP:0025132,Abnormal_circulating_estrogen_level
HP:0025133,Abnormal_serum_estradiol
HP:0025134,Increased_serum_estradiol
HP:0025135,Abnormal_serum_estriol
HP:0025136,Increased_serum_estriol
HP:0025137,Decreased_serum_estriol
HP:0025138,Abnormal_serum_estrone
HP:0025139,Increased_serum_estrone
HP:0025140,Decreased_serum_estrone
HP:0025141,Gingival_calcification
HP:0025142,Constitutional_symptom
HP:0025143,Chills
HP:0025144,Shivering
HP:0025145,Rigors
HP:0025146,Foveal_degeneration
HP:0025147,Beaten_bronze_macular_sheen
HP:0025148,Dark_choroid
HP:0025149,Atrophic_muscularis_propria
HP:0025150,Hypoganglionosis
HP:0025151,Ganglioneuromatosis
HP:0025152,Poor_visual_behavior_for_age
HP:0025153,Transient
HP:0025154,Portosystemic_collateral_veins
HP:0025155,Abnormality_of_hepatobiliary_system_physiology
HP:0025156,Dependency_on_intravenous_nutrition
HP:0025157,Increased_urinary_sedoheptulose
HP:0025158,Hyperautofluorescent_retinal_lesion
HP:0025159,Hypoautofluorescent_retinal_lesion
HP:0025160,Abnormal_temper_tantrums
HP:0025161,Frequent_temper_tantrums
HP:0025162,Severe_temper_tantrums
HP:0025163,Abnormality_of_optic_chiasm_morphology
HP:0025164,Increased_number_of_elastic_fibers_in_the_dermis
HP:0025165,Clumping_of_elastic_fibers_in_the_dermis
HP:0025166,Thickened_elastic_fibers_in_the_dermis
HP:0025167,Fragmented_elastic_fibers_in_the_dermis
HP:0025168,Left_ventricular_diastolic_dysfunction
HP:0025169,Left_ventricular_systolic_dysfunction
HP:0025170,Neuronal_glioneuronal_neoplasm_of_the_central_nervous_system
HP:0025171,Rosette_forming_glioneuronal_tumor
HP:0025172,Smooth_septal_thickening_on_pulmonary_HRCT
HP:0025173,Nodular_septal_thickening_on_pulmonary_HRCT
HP:0025174,Irregular_septal_thickening_on_pulmonary_HRCT
HP:0025175,Honeycomb_lung
HP:0025176,Intralobular_interstitial_thickening
HP:0025177,Peribronchovascular_interstitial_thickening
HP:0025178,Subpleural_interstitial_thickening
HP:0025179,Ground_glass_opacification
HP:0025180,Centrilobular_ground_glass_opacification_on_pulmonary_HRCT
HP:0025181,Abdominal_aseptic_abscess
HP:0025182,Localized_area_of_pendulous_skin
HP:0025186,Marcus_Gunn_jaw_winking_synkinesis
HP:0025188,Retinal_vasculitis
HP:0025190,Bilateral_tonic_clonic_seizure_with_generalized_onset
HP:0025191,obsolete_Segmental_myoclonic_seizures
HP:0025192,Subtentorial_periventricular_white_matter_hyperdensity
HP:0025193,Posterolateral_diaphragmatic_hernia
HP:0025194,Morgagni_diaphragmatic_hernia
HP:0025195,Central_diaphragmatic_hernia
HP:0025196,Increased_total_iron_binding_capacity
HP:0025197,Inclusion_body_fibromatosis
HP:0025198,Inflammatory_cap_polyp
HP:0025200,Muscle_fiber_actin_filament_accumulation
HP:0025201,Abnormal_circulating_apolipoprotein_concentration
HP:0025202,Elevated_circulating_apolipoprotein_A_IV_concentration
HP:0025203,Caput_medusae
HP:0025204,Triggered_by
HP:0025205,Triggered_by_breast_feeding
HP:0025206,Triggered_by_cold
HP:0025207,Triggered_by_dehydration
HP:0025208,Triggered_by_carbohydrate_ingestion
HP:0025209,Triggered_by_fructose_ingestion
HP:0025210,Triggered_by_glucose_ingestion
HP:0025211,Triggered_by_ethanol_ingestion
HP:0025212,Triggered_by_fasting
HP:0025213,Triggered_by_galactose_ingestion
HP:0025214,Triggered_by_heat
HP:0025215,Triggered_by_febrile_illness
HP:0025216,Triggered_by_heavy_meal
HP:0025217,Triggered_by_high_fat_diet
HP:0025218,Triggered_by_hyperventilation
HP:0025219,Triggered_by_vaccination
HP:0025220,Triggered_by_menstruation
HP:0025221,Triggered_by_pregnancy
HP:0025222,Triggered_by_sleep_deprivation
HP:0025223,Triggered_by_smoking
HP:0025224,Triggered_by_sodium_ingestion
HP:0025225,Triggered_by_sound
HP:0025226,Triggered_by_stress
HP:0025227,Triggered_by_excitement
HP:0025228,Triggered_by_sudden_movement
HP:0025229,Triggered_by_vestibular_stimulation
HP:0025230,Tendonitis
HP:0025231,Abnormal_synovial_bursa_morphology
HP:0025232,Bursitis
HP:0025233,Sleep_paralysis
HP:0025234,Parasomnia
HP:0025235,Non_rapid_eye_movement_parasomnia
HP:0025236,Somnambulism
HP:0025237,Confusional_arousal
HP:0025238,Foot_pain
HP:0025239,Subhyaloid_hemorrhage
HP:0025240,Preretinal_hemorrhage
HP:0025241,Flame_shaped_retinal_hemorrhage
HP:0025242,Dot_and_blot_retinal_hemorrhage
HP:0025243,Subretinal_hemorrhage
HP:0025244,Subretinal_pigment_epithelium_hemorrhage
HP:0025245,Cutaneous_cyst
HP:0025246,Trichilemmal_cyst
HP:0025247,Dermoid_cyst
HP:0025248,Eruptive_vellus_hair_cyst
HP:0025249,Comedo
HP:0025250,Closed_comedo
HP:0025251,Open_comedo
HP:0025252,Geographic_tongue
HP:0025253,Claustrophobia
HP:0025254,Ameliorated_by
HP:0025255,Ameliorated_by_pregnancy
HP:0025256,Ameliorated_by_heat
HP:0025257,Ameliorated_by_carbohydrate_ingestion
HP:0025258,Stiff_neck
HP:0025259,Stiff_elbow
HP:0025260,Stiff_wrist
HP:0025261,Stiff_finger
HP:0025262,Stiff_hip
HP:0025263,Stiff_knee
HP:0025264,Stiff_ankle
HP:0025265,Stiff_toe
HP:0025266,obsolete_Cervical_osteoarthritis
HP:0025267,Snoring
HP:0025268,Stuttering
HP:0025269,Panic_attack
HP:0025270,Abnormal_esophagus_physiology
HP:0025271,Esophageal_spasms
HP:0025272,Melasma
HP:0025273,Achilles_tendonitis
HP:0025274,Ovarian_dermoid_cyst
HP:0025275,Lateral
HP:0025276,Abnormality_of_skin_adnexa_physiology
HP:0025277,Gustatory_sweating
HP:0025278,Cold_induced_sweating
HP:0025279,Migratory
HP:0025280,Pain_characteristic
HP:0025281,Sharp
HP:0025282,Dull
HP:0025283,Tender
HP:0025284,Sleep_interrupting
HP:0025285,Aggravated_by
HP:0025286,Aggravated_by_activity
HP:0025287,Axial
HP:0025289,Cervical_lymphadenopathy
HP:0025290,Upper_body_predominance
HP:0025291,Lower_body_predominance
HP:0025292,Acral
HP:0025293,Distributed_along_Blaschko_lines
HP:0025294,Dermatomal
HP:0025295,Herpetiform
HP:0025296,Morbilliform
HP:0025297,Prolonged
HP:0025300,Malar_rash
HP:0025301,Nocturnal
HP:0025302,Diurnal
HP:0025303,Episodic
HP:0025304,Periodic
HP:0025305,Quotidian
HP:0025306,Acute_emergence_over_minutes
HP:0025307,Acute_emergence_over_hours
HP:0025308,Acute_emergence_over_days
HP:0025309,Abnormal_pupil_shape
HP:0025310,Oval_pupil
HP:0025311,Anterior_chamber_cyst
HP:0025312,Esophoria
HP:0025313,Exophoria
HP:0025314,Choroidal_nevus
HP:0025315,Exacerbated_by_head_trauma
HP:0025317,Cubitus_varus
HP:0025318,Ovarian_carcinoma
HP:0025319,Rubeosis_iridis
HP:0025320,Leakage_of_dye_on_fundus_fluorescein_angiography
HP:0025321,Copper_accumulation_in_liver
HP:0025322,Venous_occlusion
HP:0025323,Abnormal_arterial_physiology
HP:0025324,Arterial_occlusion
HP:0025325,Sparse_medial_eyebrow
HP:0025326,Retinal_arterial_occlusion
HP:0025327,Decreased_renal_parenchymal_thickness
HP:0025328,Antepartum_hemorrhage
HP:0025329,Anti_glutamic_acid_decarboxylase_antibody_positivity
HP:0025330,Downgaze_palsy
HP:0025331,Upgaze_palsy
HP:0025332,Abnormality_of_foot_cortical_bone
HP:0025333,Cortical_thinning_of_foot_bones
HP:0025334,Triggered_by_emotion
HP:0025335,Delayed_ability_to_stand
HP:0025336,Delayed_ability_to_sit
HP:0025337,Red_eye
HP:0025338,Circumlimbal_hyperemia
HP:0025339,Superficial_episcleral_hyperemia
HP:0025340,Deep_episcleral_hyperemia
HP:0025341,Corneal_keratic_precipitates
HP:0025342,Central_retinal_artery_occlusion
HP:0025343,Lupus_anticoagulant
HP:0025344,Interlobular_bile_duct_destruction
HP:0025345,Abnormality_of_circulating_beta_2_microglobulin_level
HP:0025346,Increased_circulating_beta_2_microglobulin_level
HP:0025347,Decreased_circulating_beta_2_microglobulin_level
HP:0025348,Abnormal_corneal_limbus_morphology
HP:0025349,Limbal_edema
HP:0025350,Giant_conjunctival_papillae
HP:0025351,Recurrent_interdigital_mycosis
HP:0025352,Typically_de_novo
HP:0025353,Anti_multiple_nuclear_dots_antibody_positivity
HP:0025354,Abnormal_cellular_phenotype
HP:0025355,Retinal_arterial_macroaneurysms
HP:0025356,obsolete_Psychomotor_retardation
HP:0025357,Erratic_myoclonus
HP:0025358,Uveal_ectropion
HP:0025359,Polygonal_renal_calices
HP:0025360,Polycalycosis
HP:0025361,Abnormality_of_medullary_pyramid_morphology
HP:0025362,Renal_medullary_pyramid_hypoplasia
HP:0025363,Glomerular_endocapillary_hypercellularity
HP:0025364,Glomerular_extracapillary_hypercellularity
